Iteracion,TamanoPareto,PoblacionUnica,DiversidadRutas,MejorLatencia,MejorPerdida,MejorJitter,MejorAnchoBanda,PromedioIntentosSinMejora
167,32,30,0.9302422896388414,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.3
168,32,30,0.9308924240060142,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.333333333333334
169,32,30,0.9308802612757988,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.033333333333333
170,32,30,0.9273243327553672,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.066666666666666
171,32,30,0.9294512258129753,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,9.6
172,32,30,0.9344177943881344,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.933333333333334
173,32,30,0.9287191424303093,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,10.133333333333333
174,32,30,0.9292092164226097,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,8.0
175,32,30,0.9321879135749529,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.933333333333334
176,32,30,0.9341689671186341,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,4.866666666666666
177,32,30,0.9331443001423251,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.8
178,32,30,0.9296206140158313,32.595099345668615,0.0018911284788719618,2.799579872320858,508.4479901465887,5.866666666666666
